FilteredData,TimeDate,seqNumber,Amount,DispensedTotal,Status,TicketData,Type,BillCount_01_1,CoinCount_01_1,BillCount_02_2,CoinCount_02_2,BillCount_03_3,CoinCount_03_3,BillCount_04_4,CoinCount_04_4,BillCount_05_5,CoinCount_05_5,BillCount_06_6,CoinCount_06_6,JournalName
"02:38:07 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202502374954"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T02:38:07.291-07:00"",""TransactionNumber"":411202502374954},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T02:38:07.291-07:00"",""SequenceNumber"":""0411202502374954"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 02:38:07.291-07:00,0411202502374954,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"03:24:08 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202503234999"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T03:24:08.765-07:00"",""TransactionNumber"":411202503234999},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T03:24:08.765-07:00"",""SequenceNumber"":""0411202503234999"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 03:24:08.765-07:00,0411202503234999,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"03:52:44 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202503522528"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T03:52:44.837-07:00"",""TransactionNumber"":411202503522528},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T03:52:44.837-07:00"",""SequenceNumber"":""0411202503522528"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 03:52:44.837-07:00,0411202503522528,20.0,20.0,COMPLETED,BB[1]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"07:24:50 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202507243613"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T07:24:50.535-07:00"",""TransactionNumber"":411202507243613},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T07:24:50.535-07:00"",""SequenceNumber"":""0411202507243613"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 07:24:50.535-07:00,0411202507243613,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"09:08:39 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202509082106"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T09:08:39.747-07:00"",""TransactionNumber"":411202509082106},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T09:08:39.747-07:00"",""SequenceNumber"":""0411202509082106"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 09:08:39.747-07:00,0411202509082106,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"09:29:00 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202509284151"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T09:29:00.265-07:00"",""TransactionNumber"":411202509284151},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T09:29:00.265-07:00"",""SequenceNumber"":""0411202509284151"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 09:29:00.265-07:00,0411202509284151,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"11:34:36 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202511341623"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T11:34:36.087-07:00"",""TransactionNumber"":411202511341623},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T11:34:36.087-07:00"",""SequenceNumber"":""0411202511341623"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 11:34:36.087-07:00,0411202511341623,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"11:52:02 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202511514886"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T11:52:02.809-07:00"",""TransactionNumber"":411202511514886},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T11:52:02.809-07:00"",""SequenceNumber"":""0411202511514886"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 11:52:02.809-07:00,0411202511514886,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"12:06:32 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202512061445"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T12:06:32.837-07:00"",""TransactionNumber"":411202512061445},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T12:06:32.837-07:00"",""SequenceNumber"":""0411202512061445"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 12:06:32.837-07:00,0411202512061445,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"12:22:09 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202512214903"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T12:22:09.175-07:00"",""TransactionNumber"":411202512214903},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T12:22:09.175-07:00"",""SequenceNumber"":""0411202512214903"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 12:22:09.175-07:00,0411202512214903,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"14:33:27 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202514330605"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T14:33:27.306-07:00"",""TransactionNumber"":411202514330605},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T14:33:27.306-07:00"",""SequenceNumber"":""0411202514330605"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 14:33:27.306-07:00,0411202514330605,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"15:11:10 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202515105079"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T15:11:10.001-07:00"",""TransactionNumber"":411202515105079},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T15:11:10.001-07:00"",""SequenceNumber"":""0411202515105079"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 15:11:10.001-07:00,0411202515105079,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"15:28:44 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202515282548"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T15:28:44.265-07:00"",""TransactionNumber"":411202515282548},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T15:28:44.265-07:00"",""SequenceNumber"":""0411202515282548"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 15:28:44.265-07:00,0411202515282548,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"15:42:00 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202515413927"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T15:42:00.785-07:00"",""TransactionNumber"":411202515413927},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T15:42:00.785-07:00"",""SequenceNumber"":""0411202515413927"",""Status"":""COMPLETED"",""TicketData"":""BB[1]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 15:42:00.785-07:00,0411202515413927,100.0,100.0,COMPLETED,BB[1]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"15:55:14 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202515545526"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T15:55:14.627-07:00"",""TransactionNumber"":411202515545526},""Operation"":{""Amount"":20.0,""BillDespensed"":20.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T15:55:14.627-07:00"",""SequenceNumber"":""0411202515545526"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $20.0""},""TransactionDetail"":{""Amount"":20.0,""DispensedTotal"":20.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":4,""BillCount_03"":0,""BillCount_04"":0,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 15:55:14.627-07:00,0411202515545526,20.0,20.0,COMPLETED,BB[2]     $20.0,BillBreak,0,0,4,0,0,0,0,0,0,0,0,0,bills
"16:03:03 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202516024276"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T16:03:03.011-07:00"",""TransactionNumber"":411202516024276},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T16:03:03.011-07:00"",""SequenceNumber"":""0411202516024276"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 16:03:03.011-07:00,0411202516024276,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"16:38:45 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202516382656"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T16:38:44.998-07:00"",""TransactionNumber"":411202516382656},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T16:38:44.998-07:00"",""SequenceNumber"":""0411202516382656"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 16:38:44.998-07:00,0411202516382656,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
"16:39:30 402001 ' Posting: {""type"":""BillBreak"",""accountType"":""None"",""seqNumber"":""0411202516391196"",""Authorization"":{""AuthNumber"":"""",""ErrorCode"":""0"",""ErrorDescription"":""0"",""Fee"":0.0,""OrderId"":"""",""RegisterTime"":""2025-04-11T16:39:30.844-07:00"",""TransactionNumber"":411202516391196},""Operation"":{""Amount"":100.0,""BillDespensed"":100.0,""CardNumber"":""XXXX"",""HostIP"":"""",""RegistrationDatetime"":""2025-04-11T16:39:30.844-07:00"",""SequenceNumber"":""0411202516391196"",""Status"":""COMPLETED"",""TicketData"":""BB[2]     $100.0""},""TransactionDetail"":{""Amount"":100.0,""DispensedTotal"":100.0,""BillDenom_01"":1,""BillDenom_02"":5,""BillDenom_03"":10,""BillDenom_04"":20,""BillDenom_05"":50,""BillDenom_06"":100,""CoinDenom_01"":1,""CoinDenom_02"":5,""CoinDenom_03"":10,""CoinDenom_04"":25,""CoinDenom_05"":0,""CoinDenom_06"":0,""BillCount_01"":0,""BillCount_02"":0,""BillCount_03"":0,""BillCount_04"":5,""BillCount_05"":0,""BillCount_06"":0,""CoinCount_01"":0,""CoinCount_02"":0,""CoinCount_03"":0,""CoinCount_04"":0,""CoinCount_05"":0,""CoinCount_06"":0,""ManualPay"":0.0,""TransactionNumber"":0}}'",2025-04-11 16:39:30.844-07:00,0411202516391196,100.0,100.0,COMPLETED,BB[2]     $100.0,BillBreak,0,0,0,0,0,0,5,0,0,0,0,0,bills
